t60,decay_slope,drr,filepath,label,split
2.16825,-20.82252097432845,-90.370514,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6923457.flac,fake,eval
2.3120625,-20.468711679803256,-58.653442,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6830124.flac,fake,eval
5.031000000000001,-5.2894884303515886,-70.87907,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7679935.flac,fake,eval
2.451375,-15.809477577565303,-67.7912,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9575797.flac,fake,eval
7.293,-7.425255740743063,-68.96448,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4980425.flac,fake,eval
0.6358124999999999,-80.33568089512289,-82.48081,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5172518.flac,fake,eval
4.095937499999999,-10.587240419731748,-66.31996,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1916647.flac,fake,eval
2.9111250000000006,-17.254065585636013,-99.98367,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9684334.flac,fake,eval
6.363750000000001,-6.70762255849576,-81.08708,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6131861.flac,fake,eval
0.7211250000000002,-78.40937728441577,-58.275017,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6392697.flac,fake,eval
1.6321875000000003,-30.157531327732844,-75.42584,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5682681.flac,fake,eval
1.2860625,-41.48667411689527,-74.01379,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8388380.flac,fake,eval
4.963875,-7.97064931072401,-89.03794,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5173861.flac,fake,eval
3.2433749999999995,-14.877298988967986,-57.922035,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9477176.flac,fake,eval
2.3806875,-19.27643934162912,-68.00282,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9714640.flac,fake,eval
1.4981249999999997,-32.34830251137881,-74.1076,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2555952.flac,real,eval
5.6360625,-8.023452313013497,-55.182343,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1826566.flac,fake,eval
1.3650000000000002,-32.99053497437301,-55.817,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7764099.flac,fake,eval
2.7496875000000003,-14.101601677120753,-38.739845,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8161730.flac,fake,eval
1.7386875,-30.175244114997803,-65.298454,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7372267.flac,fake,eval
3.5679375000000007,-9.492079793413964,-60.724274,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4826019.flac,fake,eval
3.0489375000000005,-18.62728796654971,-45.757988,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3687100.flac,fake,eval
1.2718124999999998,-38.67714412391189,-55.53718,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2996346.flac,fake,eval
2.4939374999999995,-17.5988907494825,-85.81295,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1091037.flac,fake,eval
5.680312499999999,-6.061029257588799,-46.48893,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4625895.flac,fake,eval
1.6383750000000006,-24.10137120457366,-60.82968,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3612518.flac,fake,eval
1.57125,-25.09746422471067,-72.13054,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4901418.flac,fake,eval
3.9804375,-8.565284066423093,-67.594826,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9559472.flac,real,eval
1.147875,-49.378117847169385,-87.295105,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6369483.flac,real,eval
5.218687499999998,-7.271562097702467,-71.03317,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2395213.flac,real,eval
1.8905625,-23.916567113037107,-67.35957,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4122444.flac,fake,eval
1.8421875000000003,-21.60035051135024,-75.74861,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6659493.flac,fake,eval
1.6888125000000005,-28.624001490941374,-76.66204,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9155975.flac,fake,eval
1.2714374999999998,-36.40897900601561,-68.65005,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1389966.flac,fake,eval
2.551875000000001,-15.032147196396885,-81.78028,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9821203.flac,fake,eval
2.041500000000001,-13.344908291169585,-67.70569,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3316037.flac,real,eval
2.6471250000000004,-15.772530378920749,-51.419605,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4973248.flac,fake,eval
1.6835625,-33.051331248621224,-91.71288,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2880791.flac,fake,eval
1.85775,-22.755279099116517,-64.64419,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8255737.flac,real,eval
2.9722499999999994,-12.55733381906414,-66.734375,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2240742.flac,fake,eval
3.0796874999999995,-9.594841964448388,-67.96144,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8198840.flac,fake,eval
1.6711874999999998,-24.94115919864313,-65.70174,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2492824.flac,fake,eval
3.566625,-11.056991159776471,-59.83,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9207053.flac,fake,eval
1.4227500000000002,-24.424319159948844,-67.88286,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3502322.flac,fake,eval
2.593125000000001,-11.655606302954888,-26.874294,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4598979.flac,fake,eval
2.0259375,-13.311818916266716,-70.17088,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7643316.flac,real,eval
4.8343125,-7.647227598636691,-57.092545,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4862938.flac,fake,eval
1.8435,-30.53192119585925,-69.57991,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3953064.flac,fake,eval
2.6844375000000005,-16.43591391636587,-22.835924,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4674443.flac,fake,eval
2.1410624999999994,-19.030914152352675,-57.143116,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3858154.flac,fake,eval
4.82175,-8.138965354254086,-80.73393,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1423198.flac,fake,eval
1.5624375,-37.645080705148914,-102.77267,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1490408.flac,fake,eval
3.8645625,-10.576941368384295,-50.277718,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7510547.flac,fake,eval
4.083562500000001,-10.510833936558535,-56.982006,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6381471.flac,fake,eval
2.3240625,-18.26049341104392,-95.024536,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1638294.flac,fake,eval
2.21925,-11.929840986410987,-59.772953,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3307838.flac,fake,eval
3.1546875,-12.773561224569953,-85.09184,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8279276.flac,fake,eval
3.901875,-8.780197950089182,-74.668335,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4995519.flac,fake,eval
5.933062500000002,-7.7079351153019315,-64.1131,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1640423.flac,fake,eval
4.8106875,-8.697038097379249,-66.11908,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3277597.flac,real,eval
4.21575,-10.690351511965591,-67.42505,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3200290.flac,fake,eval
1.6501875000000004,-20.81379981445008,-69.59515,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8257691.flac,fake,eval
1.3051874999999995,-24.51670322002639,-60.012955,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8260909.flac,real,eval
1.1465625,-43.93485468908427,-63.675846,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8609077.flac,fake,eval
2.0024999999999995,-26.912937090502787,-76.71782,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2106094.flac,fake,eval
2.4605624999999995,-14.896629133975154,-55.99283,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5306862.flac,real,eval
1.6882499999999996,-26.07997735884769,-59.834656,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8223877.flac,real,eval
1.6713749999999996,-30.493007886718363,-61.4766,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1376222.flac,fake,eval
1.2189375000000002,-41.04854449695204,-72.63996,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9742118.flac,fake,eval
3.375375,-14.197132181236585,-66.89507,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6011089.flac,fake,eval
2.1804375,-21.50294084609555,-63.507355,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9895389.flac,fake,eval
1.2969375000000003,-38.065954218976266,-61.84513,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4869876.flac,fake,eval
2.84175,-23.46644209113681,-63.26966,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6574054.flac,fake,eval
2.1778125,-20.752495521845745,-75.44934,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7615385.flac,fake,eval
7.59675,-5.317133715404105,-63.26507,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6734409.flac,fake,eval
5.339625,-7.025304372579765,-82.31021,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3823752.flac,fake,eval
0.5606249999999999,-92.29284768394638,-67.32217,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5287187.flac,fake,eval
2.3881875000000017,-13.184070482367645,-81.62667,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3314095.flac,fake,eval
2.9034375,-18.85442102085229,-64.60456,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2540156.flac,fake,eval
4.033312500000001,-8.292456847494389,-61.058105,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6876576.flac,fake,eval
7.266,-5.836893629046762,-76.07865,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5800067.flac,fake,eval
5.2670625,-8.10690314663601,-67.14912,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1412578.flac,fake,eval
3.7486875,-10.730832300928226,-65.58934,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6195967.flac,fake,eval
2.0596875,-25.609860100064328,-64.03688,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6793940.flac,real,eval
2.8265625,-17.991245258841435,-69.486404,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2105836.flac,fake,eval
2.127,-15.353965174222935,-100.24072,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9535160.flac,fake,eval
9.8675625,-4.432790767334772,-66.92418,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6636255.flac,fake,eval
8.048250000000001,-5.180605173036789,-79.901184,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1005177.flac,fake,eval
1.297125,-27.573714418248507,-66.46711,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6054397.flac,fake,eval
3.25725,-11.857908283850543,-68.10357,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1394080.flac,fake,eval
3.036374999999999,-16.385551709330393,-68.617004,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8531038.flac,fake,eval
1.4606249999999998,-24.421003742208928,-62.708397,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7656175.flac,real,eval
2.1628125,-16.65760009058721,-73.08032,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9694301.flac,fake,eval
3.0545625000000003,-17.22355085715589,-57.779785,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6957124.flac,fake,eval
2.5638750000000003,-13.79580140377382,-65.71193,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8968209.flac,fake,eval
3.9399375,-10.00274176462776,-54.803642,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9986267.flac,fake,eval
5.204250000000002,-6.231308633474688,-66.36203,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8652613.flac,fake,eval
2.7429375,-17.813111745356494,-74.245544,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6795918.flac,real,eval
2.63475,-15.764447700445444,-92.46687,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9084103.flac,fake,eval
4.7716875,-7.681675475254162,-76.55719,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8827542.flac,fake,eval
1.5706875000000005,-30.101232917154224,-96.59286,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1509231.flac,fake,eval
2.9475,-12.861393712427668,-62.94518,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4239735.flac,fake,eval
1.4508750000000006,-41.37074608589224,-57.369556,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4447726.flac,fake,eval
1.4383125000000003,-30.232409457433977,-86.06952,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3899568.flac,fake,eval
5.484000000000001,-9.81558510162435,-78.647934,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7542603.flac,fake,eval
2.13825,-24.580163052379437,-49.246185,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5568802.flac,fake,eval
0.9744375000000002,-47.671055645582655,-61.888355,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8351611.flac,fake,eval
8.8820625,-4.151060963356175,-63.923347,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1564085.flac,fake,eval
1.3359375,-27.96865525602782,-66.4001,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7578493.flac,fake,eval
1.1748749999999997,-26.198375845626703,-53.14048,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6399173.flac,fake,eval
5.528625000000001,-8.742418381405313,-67.38997,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8589268.flac,fake,eval
1.806375,-30.010635064634997,-73.78378,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6937543.flac,fake,eval
6.051562499999999,-6.000200104251396,-61.6198,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5966168.flac,fake,eval
1.1889375000000002,-49.906151838377966,-67.31996,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8444573.flac,real,eval
1.87125,-21.63024896143441,-61.96888,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8572252.flac,fake,eval
4.019062499999999,-8.677923852664069,-58.89168,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1231912.flac,fake,eval
4.6541250000000005,-8.466981634454731,-78.647675,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1938527.flac,fake,eval
1.3291874999999995,-30.81850681311797,-66.13865,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3423133.flac,fake,eval
2.428875,-14.5546862770923,-58.381126,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8521140.flac,fake,eval
3.2536875000000003,-10.611962475949673,-63.468277,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3610183.flac,fake,eval
2.9235,-13.816352142642511,-60.10353,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3998336.flac,fake,eval
4.667437499999998,-9.441422589768376,-75.39431,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2253129.flac,real,eval
1.0359374999999995,-46.00263887876287,-62.8396,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5715006.flac,fake,eval
2.0257500000000004,-17.27354601313844,-65.92486,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3818220.flac,real,eval
4.44,-10.81354568505877,-79.52246,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6071416.flac,fake,eval
5.357437500000001,-7.655316919606359,-84.123886,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1334010.flac,fake,eval
2.0368125,-16.740374267108006,-54.771698,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6495017.flac,fake,eval
1.953375,-19.240506906874497,-66.93459,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1709137.flac,real,eval
2.2078125,-27.05641854086831,-71.57567,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4610591.flac,fake,eval
2.3047500000000003,-19.146337357473364,-63.180077,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8776646.flac,fake,eval
1.4812499999999995,-22.79874203135715,-64.19079,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2748797.flac,fake,eval
2.0266875000000004,-21.688373709602565,-73.59265,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9729875.flac,fake,eval
2.13,-15.02884899777977,-87.43414,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6260991.flac,fake,eval
6.164250000000001,-6.651628911533193,-73.80049,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9793939.flac,fake,eval
2.537625,-19.71229860407298,-66.95917,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9366327.flac,real,eval
3.5259375,-11.00582042842904,-67.29743,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5133186.flac,fake,eval
5.4285,-6.775985379590543,-63.992516,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6847323.flac,fake,eval
2.2700625,-24.78788563003245,-58.78579,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5808754.flac,fake,eval
1.6509375,-31.780985307764297,-67.169914,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5460852.flac,fake,eval
1.8463125,-33.879019123068986,-64.85889,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8672126.flac,fake,eval
1.2643125,-45.091449549928136,-60.762764,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9405976.flac,fake,eval
1.7968124999999997,-20.57660202429356,-73.25378,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6963085.flac,fake,eval
1.1711250000000004,-36.97432424771644,-55.908035,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3145058.flac,fake,eval
3.6298125,-10.39862826620956,-66.11862,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2943292.flac,fake,eval
2.7343125000000006,-14.379462379675276,-64.31642,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5548645.flac,fake,eval
2.0400000000000005,-18.63004156988007,-89.29472,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7811149.flac,fake,eval
2.40375,-17.239775472256785,-21.427952,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2996495.flac,fake,eval
4.210875,-10.19812548898329,-68.409515,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5782047.flac,fake,eval
1.041,-47.74732359479801,-75.36075,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1923153.flac,fake,eval
2.7751875000000004,-15.391545902880068,-61.650826,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1749948.flac,fake,eval
2.241,-20.343173386589378,-68.05014,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9529252.flac,fake,eval
1.307625,-45.40660753847998,-49.72521,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4243843.flac,fake,eval
1.355625,-36.70758187932164,-20.047464,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5012022.flac,fake,eval
3.3614999999999995,-16.715384317881103,-76.72156,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6809147.flac,fake,eval
1.2939375,-34.75944699044037,-73.46015,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3936240.flac,fake,eval
5.06325,-10.359522912599664,-70.773506,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2076522.flac,fake,eval
5.035125,-7.050677824269566,-83.31737,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5420776.flac,fake,eval
1.826625,-24.759748415817,-61.959232,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1278708.flac,fake,eval
4.3644375,-11.13608687010437,-65.5744,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5786656.flac,fake,eval
2.0238750000000003,-19.884958757842107,-67.61689,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9658755.flac,fake,eval
3.30075,-16.077089793933148,-72.16853,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6049454.flac,fake,eval
3.2788125000000004,-10.89221413435569,-53.533493,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5181539.flac,fake,eval
2.212875,-13.996300415385132,-74.22909,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5208637.flac,real,eval
2.14875,-18.59480969524098,-63.243443,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8314642.flac,fake,eval
5.010187500000001,-6.320818403862928,-64.28047,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6882935.flac,fake,eval
3.339374999999999,-10.786886164933176,-62.5069,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9080552.flac,fake,eval
3.730125,-11.51186573203633,-66.68038,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1672977.flac,fake,eval
3.121125,-9.72402723082466,-74.77272,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7793842.flac,fake,eval
0.9315,-37.49613637933744,-68.049866,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1419971.flac,fake,eval
3.4839375,-11.373282261041725,-73.04036,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4467282.flac,fake,eval
4.708125,-5.489927628385203,-79.949104,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4936842.flac,fake,eval
0.7704375,-50.63302951000789,-63.588406,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5726711.flac,fake,eval
2.0094375,-23.249426680676702,-70.5565,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8200652.flac,fake,eval
1.7289374999999991,-21.9259772516656,-76.76428,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2027766.flac,fake,eval
4.288125,-7.344666983386416,-60.5692,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_4180031.flac,fake,eval
1.7238749999999998,-26.034048320333,-71.305626,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9587048.flac,fake,eval
2.149125,-15.97683166939277,-68.39257,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5261998.flac,fake,eval
1.9790625,-21.95465930095336,-46.761593,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6982389.flac,fake,eval
4.159500000000001,-9.311209692828712,-99.94191,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8464198.flac,fake,eval
1.5196875,-23.06876802521997,-69.45229,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6217013.flac,fake,eval
3.0815625000000004,-14.149056486418733,-70.40551,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7990237.flac,fake,eval
3.260062499999999,-14.942196865218468,-61.635315,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1179447.flac,fake,eval
5.093250000000001,-9.09270697567008,-56.889477,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2883449.flac,fake,eval
1.8856875,-24.66412913326216,-69.42909,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6452261.flac,fake,eval
1.7703750000000007,-18.639528225878284,-55.45291,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1815676.flac,fake,eval
2.0008125,-15.076643185724958,-75.24333,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5502673.flac,fake,eval
7.115812499999999,-5.36409784693734,-73.81339,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6718833.flac,fake,eval
4.419,-9.142945335460997,-66.78948,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8193067.flac,fake,eval
9.0448125,-2.9817359095854346,-62.45228,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5734088.flac,fake,eval
2.382,-17.59893703716486,-64.11632,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2807439.flac,fake,eval
1.1583750000000002,-36.87339470007439,-60.935432,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_3024257.flac,fake,eval
1.2605625000000005,-22.41045669265258,-68.118744,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5859235.flac,fake,eval
3.5234999999999994,-11.295952038477306,-71.57807,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2039465.flac,fake,eval
1.1055,-37.92202922080011,-56.259975,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2690187.flac,fake,eval
3.1770000000000005,-9.15079218551702,-55.636337,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_9643895.flac,fake,eval
3.0170625,-12.439038892563204,-24.635256,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8072505.flac,fake,eval
3.111374999999999,-13.480568294908409,-64.70131,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_6051327.flac,fake,eval
4.555124999999999,-7.106297326831759,-54.907867,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5723740.flac,fake,eval
2.189062500000001,-24.859880790167896,-59.607765,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_1177186.flac,fake,eval
3.8589374999999992,-9.14637596392454,-23.109165,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8978169.flac,fake,eval
5.483812499999999,-7.163795183465045,-83.98015,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_7106078.flac,fake,eval
2.6122500000000004,-17.94819288666974,-67.9505,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2927991.flac,real,eval
3.2426249999999994,-13.506126867865934,-78.73514,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_5158373.flac,fake,eval
4.5823125000000005,-7.341382013880605,-59.750286,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_8624610.flac,fake,eval
1.5583125,-18.56299383248389,-64.9333,dataset/raw/LA\ASVspoof2019_LA_eval/flac\LA_E_2048964.flac,fake,eval
